comment,sentiment
thanks reproduce issue warning passing tensor final dimension know graph construction time print shape connection see shape module work correctly final question mark reason output completely unknown shape put see shape information going get static shape information window crucially affect channel dimension remains unknown fix single call end python none assert channel data normalize return label length code type error mismatch definitely id module successfully feel free reopen line work,positive
try pull somewhere two identical train test one single video sample form anyone pointing video organize something like change line change line involved thank advance,negative
afraid ca reproduce made fresh install sonnet pip made following guesswork actual data like please feel free correct alternatively provide something clone run single command trigger crash investigate relevant bit code false block included see making file run code model without bottom fine python false data form string label augmentation false lambda label length label length length height width length height width none none print connection print connection import following prompt shell connection tensor connection,negative
think easiest way clone repository toy example file launch frame augmentation think need real data give fake since proper soon graph probably one talking find soon id error hope investigate bit record sonnet,negative
could provide script full reproduction issue need send data something generate data right shape sufficient plus sonnet investigate,positive
like module size tensor exactly fact error present,positive
wrong writing issue post post accordingly input batch height width create input lambda label length label length converted string like tensor height width augmentation input touched batch function add one dimension top input tensor fact print correctly,neutral
thanks code say batch like module size tensor,positive
sure full stack trace python conversion second argument float future float import recent call last file line module test file line test file line file line result file line result file line output file line net file line file line result file line result file line output file line file line file line result file line result file line output file line number input must known module build time number input must known module build time originally defined file line super self file line originally defined file line super self file line originally defined file line test file line super self file line,positive
hi could post full stack trace please see module invocation causing problem,positive
hi sorry delay nothing specific sonnet conversion form underlying data structure sonnet saved normal actually aware people use sonnet regularly sonnet research team built going directly production check anyone specific guidance would recommend looking basic serving like one model built trained export providing signature input output serve binary similar,positive
sorry top level folder linking,neutral
hi thanks clearing hindsight total sense cell would idea variable usefully following also work thanks,positive
note pretty bad error message help fix internally something exact mistake next version,negative
hi issue need provide level trying initialize part try following,neutral
reinstall sonnet either head pip version work please let know whether fixed,positive
hi show main page page see need fixing,positive
hi thanks report due recent change whether iterable reflected current nest library say sonnet one specific version wo necessarily sync head case current stable version last week fixed internally pushing new sonnet version week close ticket done,positive
guide official document sorry find first install second build style third file,negative
sorry found direct use without add prefix,negative
another docker image sonnet think bunch externally,neutral
thanks lot pointing also think sufficient reason used programmer fully understand theoretic correctness imply practical feasibility yes quite right complex way forget much simplified way thanks pointing close thread since work way issue instead sonnet,positive
choice none gradient computation instead zero clearly debate whether right thing default would require long deprecation cycle whether work correctly combining two try building one graph two separately retrieve two gradient common part compare combined gradient common part setup given input able add two first two get,positive
got yes convenient batch dimension totally put consideration close thread,neutral
input desired output shape batch dimension allow batch dimension unknown graph construction time try following strip batch dimension self return,negative
closed due inactivity feel free reopen bug problem pip,positive
also confirmed add respectively two together also work problem easy way verify working way intended mean module two contribute could verify save result mat import however lost clue make comparison due limited knowledge idea thanks please refer following code import import import sonnet import import common part two class self name super self name name self return one target specific output class output self name output super output self name name self return another target specific output class output self name output super output self name name self return input target input target ground truth label target ground truth label target opt create model monster output output output output computation output output grad grad grad none grad grad grad none sess output output way even version working grad grad grad none grad grad grad none however potential misalignment mean call later anticipate previous call mismatch cause partial incorrect way way together workable otherwise existence misalignment misalignment headache training since stereotype work filtering would dilemma although extent solve problem however question none assigned gradient incomplete node substitute none philosophy point team welcome discussion,positive
yes confirmed work identical please refer following code import import import sonnet import common part two class self name super self name name self return one target specific output class output self name output super output self name name self return another target specific output class output self name output super output self name name self return input target input target ground truth label target ground truth label target opt create model monster output output output output computation output output grad grad grad none sess sess sess print print print print print keep following part,positive
sincerely quick respond however probably first inspect true problem really appreciate dedication keep following part later got terrible network connection cluster node campus nice weekend,positive
call fine none error see remove none variable result whole thing run replace last part grad grad grad none grad grad grad none sess print,positive
really could please tell version sonnet run code could fully understand none output latest version stop working python found device name major minor found device name major minor device peer peer matrix device device name bus id compute capability device device name bus id compute capability recent call last file line module file line run file line file line file line return fetch file line fetch fetch file line return fetch file line fetch fetch file line return fetch file line fetch fetch file line fetch type fetch fetch argument none invalid type type version currently used pip list,positive
sorry quite sure follow run code execute fine default get respect none due respect output contribution loss vice one option give list differentiate respect calling relevant output module could also add two together end differentiate although may always want provide data want put specific could use within declared think necessary case though misunderstood problem please let know suggestion work,positive
got great thanks detailed explanation,positive
hi provided separate module people try various without tied particular architecture constructor module inside want get behaviour use,positive
sincerely detailed explanation fully understanding situation important thing invent something perfect invent something based advance daily job glad sonnet library great deal thanks contribution made deep learning community lot,positive
use docker internally wo able add officially docker image main repository python docker image like might suit need,positive
nature paper done setup across multiple recommend looking best performance,positive
maybe docker image good option,positive
thank answer concerned want get higher speed suitable bother calculation feel sorry probably remember calculation calculation slow run information explain conclusion really suitable running thank,positive
hi thanks detailed comment unfortunately publicly exposed allow u control would like able capture surrounding device context module middle example however unlike various return anything onto scope print scope object query print none without able capture context respect device placement around construct read source see work various private graph object would huge maintenance burden u start private team external advanced use device placement ongoing hope improvement area public version soon useful hear pain library,positive
far aware date version aware branch correct sonnet exact version aim track whatever version pip install stable ie tagged version update sonnet make version found want use current version sonnet different version hack result unsupported surprise much version slowly architecture particularly well lot smaller need opposed matrix development never used benefit slowdown would particularly surprise said would expect produced say quite seem right specific,positive
installation operation normal problem sonnet need version forced installation version problem come code slowly time seem quite right,negative
oh matter thank much attention answer go see,positive
sorry delay think issue rather anything issue related see various work,negative
yes yes work way also used construct fuzzy neural network however forgot sincerely quick respond great company great,positive
hi believe issue line code block cell true firstly would recommend rather sonnet however key problem making one instance cell time meaning depth time probably want try following cell range multiple cell different please let know problem,positive
thanks environment win bit anaconda python bit install run work run error starting kernel library use available machine could speed found device name ti major minor total memory free memory device device name ti bus id error polling event status query event unexpected event status library use available machine could speed found device name ti major minor total memory free memory device device name ti bus id error polling event status query event unexpected event status,positive
officially support although contain neither work could post error message receive along full,positive
hi great thanks feedback help work would think everything crystal clear way buy several however would think author use wonder could please kindly refer material get understanding know irrelevant thread could sincerely nice weekend,positive
hi following code function distinguish put put example put able following python import variable else return else please let know anything unclear,positive
hi said code main demonstration runnable sonnet compatible fact need comment code could post information like error message version sonnet python able run regular python sh python python although advisable read code runnable demonstration work sonnet note also run sh run run rebuild sonnet might useful want make library code,positive
would think code acquire input data guarantee function must exist work think sonnet compatible since build everything scratch work fine left maybe model like could also considered setup easy use,positive
hi sincerely appreciate respond suggestion however still work take suggestion feasible could please give little idea quite sure understand correctly thoroughly great thanks check following code pay attention test lambda work sonnet module python import sonnet class self none name super self name name name name name name self return test import getter name return getter name writer true sess print test import lambda lambda writer true sess print test,positive
hey thanks raising way would fact lambda lambda make belong rest example lambda found basically need distinguish variable rest probably function like already feel free submit think would useful,positive
thanks longer happen current installation feel free anything else,positive
hi based latest check sonnet figured pretty ugly way far solution import import sonnet class self none name super self name name name name name name self return test import getter name return getter name writer true sess print test,positive
sorry taking long delay version adapt code,negative
trouble building source next version release inside wheel file easily likely eta next week sometime,negative
thank much try build source,positive
hello thanks spotting merge internally name proper commit next version push,positive
prompt error recent call last self try return except session status self type value try next except status status finally node different input frame input frame handling exception another exception recent call last ae module test ae fit self print run self try result none self handle handle handle else self handle handle none return else return handle self except pas raise type message self node different input frame input frame,positive
original file wrong python import import import import import import import import import linear import import import import import threshold import threshold class test object self threshold regularizer controller set global norm clipping zip fit self sess print self state state return test,positive
tue wrote thanks pull request like may first contribution open source project look pull request need sign contributor license agreement memo please visit sign please reply verify thanks already possible different address check data verify set git company point contact authorized participate may need contact point contact company ask added group authorized know point contact direct project maintainer order pas check please resolve problem pull request author add another comment bot run thread reply directly view mute thread,positive
thanks pull request like may first contribution open source project look pull request need sign contributor license agreement memo please visit sign please reply verify thanks already possible different address check data verify set git company point contact authorized participate may need contact point contact company ask added group authorized know point contact direct project maintainer order pas check please resolve problem pull request author add another comment bot run,positive
hello give u running version code raising error either rest code extracted sample minimal reproducible example possible,negative
pushing binary making little,negative
hi currently try building sonnet source following source note probably need adapt make work though,neutral
great way like glad see issue resolved,positive
hi anything specific sonnet compatible imagine sonnet module work far see provided need feeding always output previous also opportunity beam search extra code simply feed sequence different standard way ignore output sequence use final hidden state input expert believe provide special code suggest filing issue main,positive
warning fixed thanks pointing,positive
built python look providing well,neutral
encounter problem o python,neutral
mac provide built version official mac,neutral
try run build additional flag,neutral
try pip package either,neutral
issue everyone thread situation resolved please reopen necessary,neutral
oh forgot shift another project sure work well,positive
could please run following command version report output python print,neutral
seriously even build package source mac still got python recent call last file line module import sonnet file line module import file line module file line none none symbol found flat,negative
also got issue mac install open herd build source could open undefined symbol,neutral
work well project thanks,positive
anyone still trouble please see preliminary wheel available please try install let u know get,positive
hi please see preliminary wheel available please try install let u know get,positive
hi got preliminary wheel today package depending whether change next week indicate installation procedure could try pip install pip install let u know get,neutral
hi thanks flagging order accept need couple remove already comment old method since incorrect remove update file support wo update pointer version current tag branch suffix stable release rebase branch current commit today squash branch single commit message commit installation,positive
thank making understand would necessarily undesirable behavior ca think different solution mostly desired visualization appreciate time,positive
thanks attention issue name scope ultimately counter object name result use define inside first time name scope common behavior used example python scope scope image like want enter variable scope entering name scope would advise lead even accidentally create possible public different solution mind,positive
reason discrepancy meaning name whichever way round however every time enter get new name scope necessary graph rather variable per se although obviously overlap second example associated read assign inside first time enter bottom call name see add inside smaller block top connect module second time would get another small block add inside similarly connect module second written first module also get second block second time think possible change behaviour without hacking think would necessarily desirable multiple time probably want show separate otherwise module lot time would end looking extremely input output go one block hope explanation please let know,positive
thanks contribution merge internally version push next week,positive
precise current employer corporate added group allow contribute,positive
file consistent latest please refer update,positive
mean change sonnet order behave way latter sure insight much,positive
yes thanks clarification however avoid always commit tagged release version go commit see yet either remove update pointer,positive
forward efficient approach although might even remove altogether,neutral
hi particular reason commit repository pointing still old hash update head maybe also update hash although might even remove altogether,positive
hi sonnet version pip get run session device placement logged see get run without sonnet,neutral
sure think variable would fail since new variable time want check first certainly possible something might always interact well sonnet though think also,positive
thanks clarification example must bit directly probably slim besides kind annoying behaviour cause unwanted effect computation issue thanks,positive
thanks report clear example like rather known interact poorly variable might bit buried code,negative
hi make sonnet work cloud library machine wheel file cloud storage package option job came realize going slow think used think need done sonnet library maybe work fine case thanks answer,positive
cloud engine already version could remove line make work used package shadowing installation,neutral
cool sonnet almost time untill thank,positive
thanks suggestion fixed internal repository part version push next week,positive
update trying use version mistake thanks help,positive
hi recently experimental provide bit context getting error maybe reproducible code snippet stack trace also confirm version,positive
closed due inactivity please reopen solution solve problem,negative
turned easier thought would pip install tested working python,neutral
thank post revealed one slight mishap another instead checked master configure realize opt command line rather specify configure file potentially sonnet probably error confirm sonnet successfully mac added configure file optimize build mac personal machine may apply specifically machine note syntax though flag,positive
could also tag git commit version cut release,neutral
git build pip pip install build install pip sonnet pip install,neutral
oh hi problem use sonnet cloud try wheel build running use package option command install get error try run job version found thanks advance,positive
get error latest post latest version sonnet latest version mac sonnet recursive git repository work fine sonnet get outside install directory recent sonnet sonnet last night love get working separate issue try recreate better consensus import sonnet recent call last file line module file line module import file line module file line none none symbol found flat,positive
thanks work backwards incompatible comment use get following error python python default compatible apple type help copyright license information import sonnet recent call last file line module file line module import file line module file line none none symbol found flat sure easy may want mention current version latest release update hope,positive
like latest version fixed,positive
problem though issue outdated,negative
hi pull recent check whether issue available,positive
glad got working update build,positive
thanks interest clarify sonnet higher level framework top device like orthogonal sonnet able use sonnet engineering currently produce anything like video one work sonnet full time people primarily example intended showcase main look providing future,positive
added bumping version currently wheel follow soon,neutral
one build sonnet python tried set python however result compilation wheel file compatible python surprisingly wheel work correctly python pip install despite compile explicitly python pip pip wheel platform,positive
yes agree would want forced compile force use available thread reply directly view mute thread,positive
great close issue feel free reopen find problem,positive
hi thanks explanation wrote little script sonnet based everything fine,positive
note previous comment correct change,negative
hello thanks issue due keep dependency update code reflect recent repository eliminate issue edit sonnet file change entry following name sha solve problem,positive
great hear thanks response,positive
yes tried worked thanks sent may sonnet mention mention subject configure mac transient issue comment solve issue reply directly view mute thread,positive
also requirement particular sonnet cloud engine already version sonnet wheel machine package shadowing installation resulting used remove line make work,positive
great regular make much easier,positive
yes agree would want forced compile force use available,positive
hi thanks question agree happy installation experience moment obviously variety back offering solution far principally developer time get engineer full time next going look shortly proposal every week export internal version also bump version number create wheel mac python update hope make use like much straightforward please let know think different additional order make user friendly,positive
thanks try sonnet compile later latest regarding statement ideally want compile fine hope sonnet continue make possible difficult people compile want run whichever want use able install prefer stuff often work certain way prefer thanks,positive
transient issue comment solve issue,neutral
following progress apart point,neutral
duplicate also pointed please move sonnet import might python fix use case coming following day,neutral
python regarding compilation marking duplicate follow progress,neutral
ideally want compile given get complex might take lot time even new people compile sonnet partly build install think safe say issue resolved resolved marking duplicate track progress,positive
accessible directly able get manually fix,positive
tried none work one work,neutral
try several time switch version git,neutral
hi version version tell,neutral
dagger jar file dependency even want android ca really say easy practical removed would raise issue find think sonnet related issue problem interact well network environment please feel problem,positive
hey bit discussion support moment course always welcome note installation without compilation include library currently,positive
thanks lot installation done,positive
sonnet currently sonnet package get pip install sonnet package related please make sure install sonnet following installation,positive
sonnet pip install sonnet however run python got object attribute line thanks,positive
hi could possibly share code repository,neutral
error way adjust proxy looking problem might proxy go default way get adjust default behavior alternately anything android use correct explicit need remove build,neutral
similar issue issue verification may put line file export,neutral
fixed found error fix elsewhere stated version kernel issue,positive
touch suspect fail mac line without error likely actually clang version apple version target thread model sure discrepancy would version,neutral
post get running version,neutral
great thank suspect something like corporate network able modify new error imagine related please specify location python default please specify optimization use compilation option default wish use implementation wish build cloud platform support cloud platform support wish build file system support file system support wish build compiler experimental support found possible python library please input desired python library path use default python library path wish build support support wish build support support configuration finished warning environment starting clean may take consider clean several warning environment error package error jar tried reconnect offset server support error package error jar tried reconnect offset server support error evaluation query transitive closure jar file know get configure look,positive
issue mainly due proxy setting need change file please check example comment name add file name file store local directory similarly repeat step,negative
previous issue old version issue make sense please specify location python default please specify optimization use compilation option default wish use implementation wish build cloud platform support cloud platform support wish build file system support file system support wish build compiler experimental support found possible python library please input desired python library path use default python library path wish build support support wish build support support configuration finished warning environment starting clean may take consider clean several warning environment error package error path building unable find valid certification path target bower error package error jar tried reconnect offset server support error evaluation query transitive closure,positive
used pip upgrade error trying configure build please specify location python default please specify optimization use compilation option default wish use implementation wish build cloud platform support cloud platform support wish build file system support file system support wish build compiler experimental support found possible python library please input desired python library path use default python library path wish build support support wish build support support configuration finished starting clean may take consider clean several error package error package error loading package could load package able import option missing,positive
use used build install work,neutral
yeah imagine many setting beast starter environment like like operating system python able run everything else except sonnet,positive
faced error way still get undefined symbol error guess might wrong process,negative
great wait end push back course problem delay appreciate library certainly beyond thank feedback,positive
hi thanks contribution sorry get quickly quick glance like useful thing like say would looking unit reason delay side upstream recently work class sonnet effectively two good setup looking get around likely upstream rest check something check functionality ie method available allow u make inherit point version would welcome let know stable,positive
gone ahead closed need nice improvement working well happy put together around change resubmit interest,positive
faced issue another machine python made attempt worked would suggest check python version like python compatibility le polished ani answer genome tue may wrote also getting per tried work produced ie look library linked anything related thread reply directly view mute thread,positive
also getting per tried work produced look library linked anything related forget fixed building sonnet build install believe issue built sonnet system default,positive
problem git pull sonnet installation still get undefined symbol error,neutral
maybe add note python,neutral
commit add python support issue please reopen problem,neutral
commit add python support issue please create new one reopen python compatibility,positive
pull request author thank contribution,neutral
checked branch one sonnet tree work rebuilt sonnet however still get error warning build guess something wrong little unsure implement solution,negative
thanks pull request like may first contribution open source project look pull request need sign contributor license agreement memo please visit sign please reply verify thanks already possible different address check data verify set git corporation please let u know company name,positive
lot time error solve,neutral
glad got sorted far aware anywhere sonnet repository depending system may pick install soon try cover people thanks providing information,positive
hi thanks accept new commit inside new directory make clear sonnet officially,positive
yes version mismatch following compile install compile sonnet switch inside sonnet install sonnet used,neutral
also procedure leaving within sonnet could error outside able successfully run test thanks much,positive
problem mint output get import sonnet recent call last file line module file line module import file line module file line none none undefined symbol,neutral
cat pager exit recent call last file line module import file line module import file line module file line none none undefined symbol use disable failing,neutral
could paste content one log test use content,neutral
test warning longer used removed future warning attribute rule please import directly either move file package depend appropriate rule since rule macro error might macro implementation warning attribute rule please import directly either move file package depend appropriate rule since rule macro error might macro implementation warning attribute rule please import directly either move file package depend appropriate rule since rule macro error might macro implementation warning attribute rule please import directly either move file package depend appropriate rule since rule macro error might macro implementation found test warning directory exist warning directory exist warning anonymous defined used allocator fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see fail see time critical path executed test fail locally also git version,negative
thanks report try running unit test root repository give u bit clearer idea happening,positive
hypothetical example sonnet data loading library provide one folder motivation case data single tensor linear module ca apply linear anything single tensor general data could something different write module specific shape data sonnet make input module common single tensor also write take long leaf either python converted fine please see example object included something similar could make module internally apart inner model make loss function fact take tensor input output already question mix high level slim please reopen find section insufficient,positive
specifically snippet showing get data calling would like know format data use something else,neutral
would really appreciate python support,positive
got error resolved moving build directory git clone build install pip install python import sonnet import recent call last file line module file line raise could could sonnet source directory python import sonnet import,neutral
news shabby merge say word close,neutral
try string removed branch also follow instruction successfully alpine based docker image output fine,positive
use virtual box chose disable,neutral
image example use sonnet maybe python work,neutral
follow instruction link still encounter problem could version,neutral
check try example sonnet folder often work,neutral
work last although bug raised import error verify example,neutral
see thanks response sense use version repository link python officially made sound like compatibility small code away,positive
like older version working around way able get sonnet running,positive
get working particular install guessing issue somewhere around sonnet directory environment building older version able get sonnet running suggest git build version sonnet linked currently bang variable success recursive pun intended yeah work python,positive
error undefined symbol simply pip python whatever problem ca problem,neutral
issue number sonnet working sonnet please use install sonnet git build pip pip install build install pip sonnet pip install,neutral
build install warning environment installation warning defined file opt warning longer used removed future warning attribute rule please import directly either move file package depend appropriate rule since rule macro error might macro implementation warning attribute rule please import directly either move file package depend appropriate rule since rule macro error might macro implementation warning attribute rule please import directly either move file package depend appropriate rule since rule macro error might macro implementation,positive
hi also facing issue getting error try import sonnet import sonnet module import nest import import import module link object raise none none finally undefined symbol output command output form command ba baa baa ba ba,neutral
update used method lot time compile working currently run sonnet properly official,neutral
ba output huge list similarly,positive
hi second error trying import source directory library available first like sonnet present run file sonnet file well reference see following mac ie file bunch external defined main static library suspect see available help u,positive
got error python python warning please import directly either move file package depend appropriate rule since rule macro error might macro implementation,positive
get work separately version outside sonnet directory originally form head version version git resultant sonnet build git build opt pip install upgrade git clone recursive sonnet,positive
ca import try look little sometime next day get time python default type help copyright license information import sonnet recent call last file line module file line module import file line module file line none none undefined symbol,negative
assuming clean correctly clean expunge yes work get compile,positive
hope python internal testing running shortly,neutral
fix please try build,neutral
different fix remove semantics please let know issue,neutral
stated python currently pending support hope soon,neutral
thanks fork match new master branch,positive
thanks much swift response good convinced know,positive
thanks raising mention high risk fully aware also point still case low number public first situation happen point future history rewrite surely last resort git repository notified rebase,positive
incidentally may want notify fork broken need fixed,negative
sure familiar git realize master branch present somewhat risk see small history limited number public may considered reasonable thing however least one person already executed git pull local clone old new history exactly danger master something like likely happen yes intend create people,positive
thing check path execute make sure exit code,positive
get exactly python python probably due testing environment apart building set run use would able run python infrastructure,positive
yes done put exportation procedure avoid situation future,neutral
clarify force update cest wrote really appreciate said got new order clean commit history correct path time fixed mistake corresponding spurious commit unfortunately break local repository may need close since case credit assignment ideal thread reply directly view sent android device mail please excuse brevity,positive
really appreciate said got new order clean commit history correct path time fixed mistake corresponding spurious commit unfortunately break local repository may need close since case credit assignment ideal,positive
please fix code close pull request credit,neutral
would one use pip install sonnet pip install sonnet,neutral
fix good source code git clone fix problem rebuild like build install pip yes sonnet pip install picked,positive
like correct path got lost internal,neutral
together made build succeed wheel file like ca find native library python python analytics default red hat type help copyright license information anaconda brought continuum analytics please check import sonnet import recent call last file line module file line raise could could wheel file also contain native library le archive length date time name,neutral
verify still make sonnet python compatible mostly new trouble sonnet failure error recent call last file line linear file line return file line file line first linear yet module first might look later,positive
hi thank contribution sorry delay ready merge first rebase latest commit solve note added functionality code already process add verify still make sonnet python compatible,positive
thanks commit author adapt way code minor code also included commit cosmetic disagree commit please notify u,positive
hi thank contribution sorry delay ready merge first rebase latest commit,positive
like problem machine command added command line,neutral
ah perhaps construe statement correctly say across multiple given single instance connected graph multiple time try,negative
yes smoothly close issue,positive
mostly already see least functionality used work fine,positive
originally latest master branch source working sonnet,positive
simply want u take patch need comply revisit inherent apache license different bug able flexible,positive
work seven ago work work nothing wired,neutral
since previous version built sonnet source work well sonnet work could,negative
trying investigate reinstall well ideally person via pip package need reinstall library information version system uninstalled,positive
initial test work even run example without getting error latest prior sonnet head,positive
used method sonnet however running example error recent call last file line module file line raise could could,neutral
thanks life easier instead submit internal source truth amount extra come find tomorrow,positive
thanks internally please note unlike directly via internal source control system single source truth sonnet instead incorporate change system push commit retain attribution process also used expect version running next day please let know,positive
thanks say knew le compatible python testing infrastructure yet err side caution test internally review please note unlike directly via internal source control system single source truth sonnet instead incorporate change system push commit retain attribution process also used expect version running next day please let know,positive
hi sorry sure see purpose printing error class several class definition achieve,neutral
thanks fix get close issue back,positive
hi provide platform originally install,positive
problem check function something like instead default another version comment everything leave,neutral
work side note mac support,neutral
found contributor license agreement sender pull request unable find commit author maybe used different address git used sign login double check someone else need sign well confirm,negative
image docker hub case anyone use experimentation bash docker run,neutral
alternate approach included merge request included compile error fix tidy assuming accepted,positive
ca use python got error patch python default type help copyright license information import sonnet import recent call last file line module module attribute,neutral
yes worked together patch bash git build pip pip install build install pip sonnet pip install,neutral
thanks looking mention branch version linked obtain merge fix make point branch make sure everyone compile without issue,positive
thanks sonnet source directory instead work,positive
instead sonnet source directory running python,neutral
project already license file apache license included respect already agreement believe binding posted please see relevant quote repository license whenever make contribution repository notice license license contribution agree right license contribution separate agreement license different contributor license agreement agreement work already yep widely accepted norm community commonly shorthand making explicit conflicting agreement apache license project sign additional contributor license particular wonder disclose address phone number order make contribution,positive
got working branch source master branch work also augment use patch python tensor bash python successful node read negative value must least one node node zero found device name major minor total memory free memory device device name bus id ran,positive
problem python import recent call last file line module file line none none open object file file directory bash export getting bit different problem python import recent call last file line module file line none none undefined symbol,neutral
however even compile fix sonnet working see error message running basic sanity check bash python import sonnet import recent call last file line module file line raise could could digging bit file bash python import sonnet import recent call last file line module file line none none undefined symbol,neutral
file looking ca build wheel due error,negative
sonnet compatible legacy right sent highest wrote thanks pull request like may first contribution open source project look pull request need sign contributor license agreement memo please visit sign please reply verify thanks already possible different address check data verify set git corporation please let u know company name thread reply directly view mute thread,positive
fixed patch git index fae dae zero one even though installation fail python python default type help copyright license information import sonnet import recent call last file line module file line raise could could,negative
